RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20
394529,863,"Deming, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138124,137668,137166,136318,135055,133954,132784,131945,131184,130673,129773,128732,127556,127056,126843,126330,126287,125889,125750,125331,125069,124708,124603,124726,125116,124949,124398,123951,123585,123671,123729,123761,123433,122838,122646,122275,121776,120763,120020,119734,119931,120008,119887,119604,119501,119326,119207,119441,119913,120105,119513,118384,116193,114271,112717,111947,111033,110449,110093,110109,109854,109924,110288,110210,110152,109906,109941,109650,109563,109167,108142,106665,105674,105211,104834,104818,105216,105434,105196,105062,104766,105107,105078,105325,104784,104391,103848,103463,102967,102683,102549,102274,102182,101053,100659,99877,99910,99197,98827,98254,98028,97864,97982,98023,97895,98045,98049,98285,98455,99062,99412,99873,100069,99997,99659,99286,99133,99205,99353,99500,99875,100069,100336,100240,100184,100494,100779,101348,101701,102440,103171,104031,104354,104725,105055,105746,106399,107081,107717,108177,108639,108745,108902,108947,109319,109705,110152,110498,110908,111169,111536,111917
394584,864,"Fallon, NV",Msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187343,189939,192030,196567,200437,204484,208030,211536,214723,217512,219916,221783,223357,224403,225610,226382,227463,227235,226913,225848,225256,224627,223976,222962,221788,220401,218775,216503,213944,211834,209838,207867,204274,200213,195647,191670,187626,183266,178790,174601,170846,166947,163025,159084,156078,153492,151347,149185,146763,144402,141956,139653,137232,134913,132850,130943,129150,127544,125991,124537,123357,122671,122051,121314,120408,119488,118162,116846,115449,114124,112763,111407,110046,108408,107007,105839,105046,104355,103998,103851,103834,103757,103816,103994,104351,104772,105186,105737,106397,107323,108396,109604,110877,112406,114151,116134,118213,120454,122745,125092,127379,129535,131670,133592,135544,137300,138997,140576,142063,143500,144898,146164,147491,148784,150179,151627,153094,154638,156120,157616,159020,160630,162231,163961,165492,167108,168527,170075,171513,172945,174359,175627,177135,178450,179997,181395,182966,184399,185830,187282,188961,190655,192056,193491,195038,196773,198342,199944,201736,203832,206085,208268,210532,212897,215657,218706,221561,224419,226889,229174,230970,232688,234456,236006,237366,238617,239784,241005,241981,243006,243367,243973,244600,245568,246278,247171,247898,248582,249117,249384,249829,250114,251064,251823,252667,253120
394615,865,"Fredericksburg, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182864,184202,185293,187080,188821,190481,192530,194192,195634,196884,197833,198868,199939,201023,202296,203990,205406,206658,207258,208381,209528,210676,211938,212905,213818,213965,213716,213496,213873,214831,215692,216281,216678,217123,217853,218464,218873,219659,220460,221267,221362,220485,219530,218737,218930,219297,219347,219587,219564,219411,218827,218176,217496,217325,217423,217426,217027,216634,216482,216082,215744,215259,215080,214846,214956,215021,214929,214714,214416,214040,213583,213170,212951,212929,213073,213275,213322,213020,212650,212518,212706,212995,213319,213797,213992,214268,214420,214960,215382,216332,217062,218064,218703,219341,219906,220471,221743,222934,224268,225356,226580,227991,229834,231512,232981,234582,236245,237782,238685,239759,241044,242177,243513,244289,245221,246220,247828,249552,251218,252964,254916,256422,257797,259340,260994,262928,264491,265792,266712,267549,268644,270247,271602,273593,275460,277472,279335,280768,282670,284327,286677,288826,291087,292841,294327,295348,296154,297366,298540,300521,302179,304724,306657,308515,310096,311482,314298,316967,320116,322152,324084,325339,326535,327431,328567,329485,331235,333011,334100,334939,335244,336547,337517,339155,340498,341613,342613,343754,344235,344774,345059,345568,346152,346287,346579
394818,866,"Magnolia, AR",Msa,AR,53974,54011,54025,53902,53748,53479,53504,53486,53640,53619,53645,53625,53862,54178,54658,55238,55721,56148,56141,56299,56348,56682,56974,57352,57713,57784,57424,56712,56382,56557,56852,56992,56990,56920,56910,56919,56417,55922,55598,56114,56530,56833,57158,57588,57929,58319,58526,58654,58758,59051,59417,59652,59723,59838,59796,59823,59747,59733,59814,60166,60772,61218,61330,61207,61144,60987,60872,60736,60893,60907,61024,60881,60762,60509,60642,60746,60972,60999,61154,61248,61310,61394,61511,61679,61856,62035,62180,62199,62253,62423,62650,62838,63020,63287,63449,63612,63721,64014,64204,64533,64789,65066,65243,65538,65881,66181,66425,66656,66934,67278,67697,68161,68554,68983,69366,69661,69909,70204,70656,71089,71519,71776,72047,72264,72641,72970,73315,73509,73607,73687,73765,73959,74121,74358,74523,74688,74887,75089,75283,75357,75413,75406,75304,75126,74998,74945,74871,74827,74229,73670,73171,73439,73801,73927,73795,73580,73553,73454,73278,73026,73139,73220,73219,72713,72227,71783,71765,71838,71813,71654,71561,71398,71230,70948,70664,70400,70148,70403,70513,70659,69917,69256,68601,68564,68592,68841,69150,69508,69749,69761,69671,69413,70253,71195,72232,72464,72681,72816,72894,73092,73384,73649,73843,74182,74297,74271,74132,74074,74150,74220,74439,74192,73825,73482,73563,73773,73904,74128,74327,74727,74758,74773,74578,74722,74990,75222,75518,75700,75743,75507,75360,75533,75868,76087,76240,76521,76980,77383,77287,76907,76816,77171,77706,77939,78031,78067,78158,78209,78232,78319,78622,79154,79445,79591,79488,79397,79706,80513,81584,82322,82524,82850,83121,83767,84260,84704,84975,85422,85933,86083,86144,86284,86722,86989,87421,87618,87843,87808,88225,88707,88829,88828,88596,88963,89393,89954,90166,90326,90575,91052,91303,91413,91676,92096,92670,92802
394436,867,"Campbellsville, KY",Msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81876,82467,82373,82516,82691,83289,83968,83991,84047,84046,84461,84762,85084,85021,85703,86572,87256,87163,86946,87613,88327,88977,89189,89485,89736,89918,89966,89917,90093,90426,90806,91158,91314,91670,91646,91632,91547,91501,91049,90600,90136,90132,89945,89854,89679,89404,89208,89088,89026,88886,88805,88502,88096,87433,87033,86750,86556,86344,86447,86615,86800,86721,86692,86816,87006,87107,87091,86916,86766,86593,85933,85226,84543,84438,84373,84375,84388,84471,84498,84561,84577,84643,84837,85039,85243,85273,85340,85277,85208,85129,85173,85268,85359,85507,85685,85838,85885,85855,85813,85804,85849,85865,85889,85850,85928,86020,86210,86428,86692,86968,87199,87478,87733,88055,88336,88630,88906,89049,89190,89334,89618,89892,90181,90458,90725,90974,91210,91496,91721,92146,92529,92990,93207,93485,93782,94142,94483,94802,95140,95508,95967,96224,96583,96826,97395,97776,98186,98445,98780,99163,99655,100251,100890,101624,101962,102387,102599,103044,103345,103731,104062,104223,104262,103957,103789,103975,104627,105586,106197,106828,107289,107843,108275,108419,108473,108764,109039,108975,108685,108110,107818,107395,107120,106699,106305,106115
394494,868,"Connersville, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81951,81538,81183,80398,79833,79326,78916,78393,77675,77072,76400,76078,75555,75324,75081,75235,75071,74853,74477,74238,74221,74075,74132,73867,73821,73496,73081,72350,71747,71285,70986,70775,70677,70622,70422,70001,69741,69322,69088,68689,68434,68063,67705,67416,67143,66853,66604,66509,66252,66121,65946,66021,66145,66316,66406,66269,66088,65880,65744,65608,65609,65537,65492,65417,65379,65313,65249,65202,65218,65240,65310,65344,65414,65551,65739,65832,65830,65862,65848,65940,65923,66044,66089,66263,66275,66395,66477,66706,66811,66961,67236,67590,67990,68216,68474,68643,68949,69118,69370,69566,69971,70176,70355,70386,70590,70801,71021,71168,71272,71353,71300,71248,71046,70979,71006,71185,71362,71429,71508,71458,71440,71522,71671,71820,71508,71334,71342,71755,71567,71182,70593,70664,70751,70897,70956,70957,71998,73077,73474,72942,72912,73851,75024,75750,76365,76916,77425,77976,78333,78508,79029,79661,80507,80854,81248,81540,81879,82270,82713,83158,83193,83328,83521,84022,84197,84291,84245,84353,84448,84493,84506,84476
394533,869,"Dickinson, ND",Msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128217,127213,126894,125993,125635,125061,124664,124687,125140,125634,125901,126014,126281,127073,127573,128340,128712,129653,130329,130655,130643,130767,131256,131981,132663,133372,134114,134596,135030,135309,135969,136478,136886,137300,137960,138837,139579,140407,141083,141690,141881,142137,142414,142896,143359,143734,144043,144325,144709,145100,145594,146163,146809,147416,147796,148239,148642,149328,150004,150823,151583,152343,153027,153819,154656,155580,156363,157058,157787,158554,159409,160203,161008,161889,162875,163757,164668,165391,166490,167667,169250,170778,172316,173930,175750,177672,179703,181906,184273,185922,187569,189313,191604,193761,195828,197996,200009,202015,203827,205653,207372,211301,215040,218724,220209,221854,223614,225190,226795,228353,230285,232271,234237,235104,235958,236695,238436,240150,241737,243664,245423,247065,248049,248807,249629,250067,250457,250811,251561,252326,253043,253288,253615,254058,254863,255629,255990,256341,256777,257286,257638,257779,257973,258294,258558,258380,257891,257531,257604,257797,257681,257441,257087,257119,257232,257341,257152,257097,257268,257307,257789,258433,259433,260112,260580,260321,260449,260620,261305,261794,262363,263191,263229,263055,262692,262562,262610,262991,262941,262755,262227,261770
395110,870,"Spearfish, SD",Msa,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180167,182564,184801,188915,191783,193494,194695,195525,196212,196238,195842,195148,194197,192881,191104,189043,187933,187556,187313,187052,186590,186477,186511,186677,186801,186538,185865,185423,185660,186169,186708,186615,186539,186421,186121,185309,184656,183801,183265,182494,180780,179425,178072,178187,177687,177228,176768,176969,177081,177437,177778,178541,179705,180995,182130,182846,184271,185677,186878,187328,187983,188586,189201,189463,189852,190059,190385,190103,189706,189466,189977,190820,191579,192330,193070,193901,194668,195395,196145,197109,197948,198426,198576,198923,199457,200334,201138,201992,202633,203318,204021,204766,205605,206565,207535,208459,209186,209595,210016,210629,211611,212672,213679,214826,215908,217090,218078,219034,219990,220985,221959,222749,223361,223959,224698,225439,226271,227076,228030,228916,230267,231326,232484,233323,234566,235829,236962,237907,238715,239295,239942,240631,241634,242377,243039,243626,244366,245063,245640,246295,246979,247785,248456,249090,249206,249621,250006,250594
394674,871,"Heber, UT",Msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260894,261146,261118,260021,259118,258838,260490,262785,265837,269477,273309,277412,281844,286239,290613,297124,304161,311239,315706,319733,323432,327028,330885,334632,338269,341347,344741,347553,350011,351570,353268,354600,355082,354878,354307,353502,352352,350851,349411,347822,345942,344084,342391,340734,338665,335947,332947,330302,327642,324666,321097,317497,314054,310554,307526,304425,301847,299727,298847,298513,298042,297238,296472,295562,294364,292882,290997,289578,288191,287002,285035,282265,279891,278433,277894,277776,278140,278872,279501,279497,279407,279291,279641,280246,280837,281355,281591,282066,282720,283530,284660,286284,288448,290864,293181,295519,298063,300336,302659,304585,306496,308294,310281,312216,313703,314907,315962,317102,318173,319469,320856,322277,323602,324966,326282,327806,329455,331294,333796,336330,338799,340670,342570,344749,346909,349051,351008,353217,355512,357971,359191,360508,361763,364090,366364,368506,370779,373106,375853,377833,380030,382022,385196,388259,391477,394378,397290,400249,403031,405960,408783,412095,415278,418798,422351,426167,430024,433707,437620,441600,445635,448942,452085,454723,457155,459240,461774,464584,467440,470059,473220,476298,479309,481394,483401,485631,488606,491627,493968,495933,497782,499932,501500,503057,504619,507183
753921,872,"Steamboat Springs, CO",Msa,CO,170147,170665,171259,172263,173189,174018,174822,175709,176485,177320,178101,178894,180047,181150,182435,183534,184637,185751,186742,187836,188983,190346,191634,192844,194095,195290,195846,196136,196742,197397,198354,198962,200020,200556,201303,202247,202113,202415,203129,205295,207350,210138,213114,216174,218689,221337,224308,227254,230895,233874,236606,238873,241350,243559,245367,247350,249251,251240,253045,255026,257122,259335,261585,263469,265070,266228,267481,268465,269715,270826,272150,273332,274476,275438,276423,277443,278676,279995,281364,282298,283036,283627,284160,284595,284808,285272,285734,286139,286173,286246,286218,287103,288114,289538,290504,291528,292602,293721,294715,295717,296958,298317,299701,300715,301789,302795,304242,305829,307640,309434,311071,312569,313986,315667,317707,319498,321182,322509,323738,324750,325742,327068,328948,331449,334102,336114,337515,338724,340066,341607,343411,345589,348087,350858,354391,358058,361983,366528,371537,377555,383719,390629,396440,401719,406571,410943,413961,415401,416484,417433,417831,418008,417930,417578,418126,418362,417910,416380,414963,414727,414299,413435,413190,412449,411562,409758,408067,407128,406483,406251,405794,405114,404218,403418,402339,401038,399721,398574,397077,395218,393479,392162,390902,389641,388959,388403,387807,387447,387253,387326,387306,387276,387450,387941,388683,389359,389666,390106,390753,391622,392652,393648,394773,396187,397890,399147,400503,402008,403933,405955,407745,409505,411295,413285,415676,417888,419741,421578,423577,425950,428058,429997,432216,434982,437730,440627,443270,446179,449148,452647,456172,459744,463918,468069,471975,474836,477694,480497,483421,486289,489359,492001,494422,495771,497773,500018,502979,505215,507302,509054,510813,512323,513804,515404,516855,518788,518558,518343,517566,518971,520674,522871,525535,528766,531883,534631,537725,541591,546343,549638,551873,552580,553591,554431,556510,558488,560540,561577,563256,566329,571986,576089,578556,577671,577761,578113,578064,577632,577111,577569,577382,575596,571735,569576,569097,571244
394498,873,"Cordele, GA",Msa,GA,46371,46492,46542,46735,46922,47101,47265,47374,47607,47857,48136,48388,48571,48851,49105,49401,49637,49861,50120,50419,50705,51041,51421,51774,51904,51883,52223,52660,53226,53882,54593,55472,55985,56386,56643,57066,58186,59156,59743,59879,60095,60309,60425,60393,60694,61001,61373,61692,61795,62105,62317,62748,63073,63351,63510,63599,63686,63896,64180,64490,64706,64815,65064,65317,65570,65677,65816,65939,66067,66100,66220,66187,66186,66160,66358,66529,66795,67057,67456,67818,68134,68369,68496,68661,68853,69148,69228,69303,69240,69301,69257,69447,69775,70184,70576,70909,71224,71444,71675,71922,72217,72567,73053,73310,73389,73499,73560,73811,73990,74386,74791,75262,75712,76143,76468,76799,77096,77324,77651,77967,78325,78585,78754,78894,79128,79346,79624,79923,80343,80791,81202,81478,81722,81845,82114,82331,82440,82434,82419,82557,82695,82822,82895,82958,82943,82906,82784,82715,82627,82623,82472,82333,82071,81763,81251,80824,80487,80240,79810,79244,78663,78060,77464,76748,76067,75481,75037,74582,74133,73727,73514,73378,73184,72928,72649,72342,72013,71670,71354,70978,70516,69991,69427,68848,68411,68031,67752,67488,67246,67034,66861,66727,66458,66185,65960,65960,65956,65992,66091,66238,66494,66728,66997,67284,67968,68691,69450,69831,70218,70594,70999,71445,71840,72225,72609,73036,73357,73723,74040,74566,75030,75554,75913,76286,76646,77096,77512,77898,78186,78436,78762,79131,79565,79941,80472,80978,81525,81919,82319,82650,83096,83517,83916,84226,84600,84957,85354,85673,85899,86121,86361,86686,86943,87228,87489,87779,87974,88304,88502,88831,89233,89862,90531,91254,91845,92425,92840,93377,93867,94252,94563,94797,95033,95224,95741,96340,97097,97465,98016,98320,98675,98812,99034,99350,99670,99951,99844,99612,99317,99305,99213,99206,99154,99236,99262,99178
394837,874,"Maryville, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108610,108451,108364,108068,107951,107776,107589,107258,107001,106819,106646,106452,106146,105848,105439,105193,104666,104275,103925,103782,103554,103269,102999,102775,102841,103057,103325,103342,103313,103052,102759,102401,102042,101652,101321,101130,100695,100020,99290,98946,98872,99083,99236,99468,99658,99790,99693,99234,98847,98673,98790,98852,98849,98779,98768,98636,98607,98623,98855,99168,99527,99792,99958,99978,100087,100254,100470,100690,100767,100895,101016,101300,101571,101933,102317,102913,103332,103786,104070,104527,104971,105535,105952,106398,106763,107190,107608,107963,108357,108702,109238,109741,110424,110867,111564,112212,112892,113395,113664,114127,114785,115568,116234,116703,116957,117191,117434,117757,118400,119137,119971,120626,121155,121627,122175,122959,124084,125328,126169,126899,127439,128182,129215,129978,130742,131436,132312,133074,133479,133728,134239,135044,135954,136709,137253,137873,138517,138927,139212,139503,139954,140522,141012,141296,141508,141708,141895,142177,142444,142914,143351,143765
394831,874,"Marshall, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92940,93001,92947,92818,92607,92234,91880,91592,91302,91079,90794,90417,90094,89679,89484,89256,88951,88729,88305,87932,87691,87440,87283,87268,87142,86885,86308,85814,85573,85543,85711,85585,85218,84760,84247,83694,83359,83154,83112,82978,82874,82670,82615,82694,82758,82704,82680,82687,82333,81961,81421,81314,81078,80948,80786,80768,81006,81094,81157,81001,80873,80894,80939,80938,80877,80919,80896,80837,80781,80960,81203,81338,81378,81357,81582,81944,82616,83232,83702,83891,84130,84622,84975,85503,86717,87928,89127,89501,89821,89700,89800,90073,90110,90007,90114,90759,90410,90124,89561,90026,89807,90025,89816,90266,90924,91584,92216,92240,93161,94161,95337,95903,96542,96838,97513,97631,98506,99153,100021,100510,101040,100866,100804,100437,101090,102359,104193,105682,105797,105670,105114,105138,104175,103922,103658,104296,104593,104628,104181,103985,104252,104858,105644,106262,107387,108236,108963,109229,109259,109247,109270,109358
394337,876,"Arkadelphia, AR",Msa,AR,48648,48677,48664,48710,48688,48738,48798,49051,49279,49453,49593,49763,50032,50211,50556,50958,51355,51472,51777,52156,52731,52997,53200,53264,53221,53112,52854,52342,52147,52150,51945,51111,50173,49828,49722,49732,49825,50308,50651,51136,51306,51881,52233,52858,53154,53658,54077,54665,54917,54862,55094,55423,56046,56167,56487,56809,57327,57557,57788,57968,58361,58696,58851,59012,59047,59044,59004,59025,59222,59352,59457,59513,59598,59816,59995,60071,60101,60370,60687,61027,61212,61350,61491,61655,61872,61944,62084,62227,62488,62617,62797,62886,63040,63224,63446,63655,63812,64079,64403,64755,65063,65353,65627,65974,66343,66719,67048,67351,67674,68089,68488,68918,69292,69717,70169,70528,70855,71208,71605,72027,72397,72698,72928,73148,73458,73799,74050,74187,74389,74550,74888,75119,75364,75422,75493,75617,75750,75759,75678,75670,75713,75813,75747,75728,75755,76070,76375,76410,76085,75915,75995,76365,76396,76367,76108,75935,75553,75114,74655,74387,74254,73981,73655,73150,72892,72646,72591,72507,72386,72172,72099,72175,72387,72476,72552,72601,72537,72331,72118,71948,72172,72399,72424,72094,71772,71704,71578,71305,71182,71272,71480,71500,71237,70976,70947,71132,71457,71574,71818,72159,72564,72778,72845,73104,73423,73731,73701,73734,73513,73539,73272,73280,73047,73033,72981,72877,72896,72977,73230,73409,73482,73538,73488,73350,73309,73397,73481,73502,73532,73544,73749,73753,73981,74041,74489,74834,75176,75290,75452,75671,75527,75443,75119,75252,75309,75574,75875,76180,76582,76858,77224,77472,77727,77929,78172,78487,78902,79288,79599,79859,80093,80297,80400,80684,81645,82568,83528,83753,84116,84403,84768,85125,85425,85846,86326,86700,86897,87100,87424,88094,88700,89226,89529,89933,90439,90985,91410,91832,92030,92231,92295,92414,92465,92580,92805,92913
394793,877,"Liberal, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92292,93600,94959,97359,99258,100651,101697,102609,103343,104225,104923,105539,105651,105426,104674,104000,103796,103999,104343,104575,104866,104568,104187,103545,103542,103676,103889,103965,103979,104115,104341,104565,104566,104684,104920,105410,105723,105795,105949,106010,106300,106482,106736,106851,107073,107453,107798,108238,108511,108888,109123,109460,109724,109946,110029,110090,110269,110370,110522,110441,110501,110560,110680,110762,110819,110931,111102,111325,111436
394784,878,"Levelland, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72459,71855,71304,70594,70299,70380,70674,71130,71666,71910,72150,72477,73036,73725,74671,75396,75897,75911,75706,75384,75095,75335,75690,76109,76260,76650,77009,77356,77359,77580,77813,78127,78331,78606,78824,78877,78885,78941,79076,79186,79285,79175,79157,78917,78817,78558,78477,78371,78261,78112,78016,77902,77750,77557,77334,77220,77140,77178,77183,77222,77264,77305,77301,77276,77290,77239,77061,76928,76781,76685,76454,76250,76056,75942,75886,75775,75645,75596,75737,75727,75678,75586,75670,75737,75840,75937,76039,76312,76623,76938,77150,77445,77787,78122,78428,78781,79134,79480,79830,80162,80533,80955,81474,81991,82500,82993,83503,84016,84489,84939,85384,85794,86215,86639,87019,87448,87889,88371,88893,89431,90060,90664,91281,91896,92412,92902,93368,93912,94434,94933,95371,95755,96152,96504,96861,97258,97814,98466,99143,99670,100132,100611,101137,101669,102184,102804,103393,103975,104395,104906,105316,105797,106235,106726,107199,107803,108319,108953,109507,109990,110361,110375,110456,110645,111031,111465,111789,112266,112798,113162,113457,113597,113821,114183,114642,115011,115194,115276,115418,115350,115258,115180,115163,115249,115302,115346
